URI	Book	Period	Link	Type	Dates	0	100	200	300	400	500	600	700	800	900	1000	1100	1200	1300	1400
a7640	<span class="titleWord">السابق واللاحق في تباعد ما بين وفاة راويين عن شيخ واحد a7640 B</span> لــ أبو بكر أحمد بن علي بن ثابت بن أحمد بن مهدي الخطيب البغدادي  (463 هـ)	5th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-7640" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	456	0	5	197	174	70	8	2	0	0	0	0	0	0	0	0
a7640	<span class="titleWord">السابق واللاحق في تباعد ما بين وفاة راويين عن شيخ واحد a7640 C</span> لــ أبو بكر أحمد بن علي بن ثابت بن أحمد بن مهدي الخطيب البغدادي  (463 هـ)	5th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-7640" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	456	0	0	199	177	70	8	2	0	0	0	0	0	0	0	0
a9543	<span class="titleWord">طبقات الحنابلة a9543 A</span> لــ أبو الحسين ابن أبي يعلى، محمد بن محمد  (526 هـ)	6th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-9543" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	450	0	42	30	194	78	87	14	2	0	2	0	0	0	0	1
a9543	<span class="titleWord">طبقات الحنابلة a9543 B</span> لــ أبو الحسين ابن أبي يعلى، محمد بن محمد  (526 هـ)	6th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-9543" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	450	0	5	37	205	88	93	16	3	0	2	0	0	0	0	1
a9543	<span class="titleWord">طبقات الحنابلة a9543 C</span> لــ أبو الحسين ابن أبي يعلى، محمد بن محمد  (526 هـ)	6th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-9543" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	450	0	11	37	202	87	91	16	3	0	2	0	0	0	0	1
j1301	<span class="titleWord">الدرر الكامنة في أعيان المائة الثامنة j1301 A</span> لــ الحافظ شهاب الدين أبي الفضل أحمد بن علي بن محمد العسقلاني (852 هـ)	9th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	449	0	267	2	0	0	1	2	67	108	1	1	0	0	0	0
j1301	<span class="titleWord">الدرر الكامنة في أعيان المائة الثامنة j1301 B</span> لــ الحافظ شهاب الدين أبي الفضل أحمد بن علي بن محمد العسقلاني (852 هـ)	9th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	449	0	186	3	0	0	1	3	85	166	3	1	1	0	0	0
j1301	<span class="titleWord">الدرر الكامنة في أعيان المائة الثامنة j1301 C</span> لــ الحافظ شهاب الدين أبي الفضل أحمد بن علي بن محمد العسقلاني (852 هـ)	9th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	449	0	200	3	0	0	1	3	85	153	2	1	1	0	0	0
i3487	<span class="titleWord">تاريخ جرجان i3487 A</span> لــ حمزة بن يوسف السهمي (427 هـ)	5th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3487_تاريخ-جرجان-حمزة-بن-يوسف-السهمي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	448	0	37	18	108	194	67	22	2	0	0	0	0	0	0	0
i3487	<span class="titleWord">تاريخ جرجان i3487 B</span> لــ حمزة بن يوسف السهمي (427 هـ)	5th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3487_تاريخ-جرجان-حمزة-بن-يوسف-السهمي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	448	0	3	21	116	213	69	24	2	0	0	0	0	0	0	0
i3487	<span class="titleWord">تاريخ جرجان i3487 C</span> لــ حمزة بن يوسف السهمي (427 هـ)	5th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3487_تاريخ-جرجان-حمزة-بن-يوسف-السهمي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	448	0	4	21	114	213	70	24	2	0	0	0	0	0	0	0
i3965	<span class="titleWord">تاج العروس i3965 A</span> لــ الزبيدي (1205 هـ)	13th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3984_تاج-العروس-الزبيدي-ج-20" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	447	0	110	75	53	56	41	40	28	14	11	6	5	7	0	0
i3965	<span class="titleWord">تاج العروس i3965 B</span> لــ الزبيدي (1205 هـ)	13th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3984_تاج-العروس-الزبيدي-ج-20" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	447	0	102	76	53	58	41	42	30	14	11	6	6	7	0	0
i3965	<span class="titleWord">تاج العروس i3965 C</span> لــ الزبيدي (1205 هـ)	13th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3984_تاج-العروس-الزبيدي-ج-20" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	447	0	102	76	53	58	41	42	30	14	11	6	6	7	0	0
a7030	<span class="titleWord">تاج العروس من جواهر القاموس a7030 A</span> لــ محمد بن محمد بن عبد الرزاق المرتضى الزبيدي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/7030" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	445	0	108	74	53	56	41	40	29	14	13	6	4	6	0	0
a6674	<span class="titleWord">الدرر الكامنة في أعيان المائة الثامنة a6674 A</span> لــ أحمد بن علي بن محمد بن حجر العسقلاني شهاب الدين (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/6674" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	445	0	265	2	0	0	1	2	68	105	1	1	0	0	0	0
a7030	<span class="titleWord">تاج العروس من جواهر القاموس a7030 B</span> لــ محمد بن محمد بن عبد الرزاق المرتضى الزبيدي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/7030" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	445	0	95	77	56	59	42	40	29	14	14	6	4	7	0	0
a6674	<span class="titleWord">الدرر الكامنة في أعيان المائة الثامنة a6674 B</span> لــ أحمد بن علي بن محمد بن حجر العسقلاني شهاب الدين (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/6674" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	445	0	181	4	0	0	2	3	80	165	9	1	0	0	0	0
a7030	<span class="titleWord">تاج العروس من جواهر القاموس a7030 C</span> لــ محمد بن محمد بن عبد الرزاق المرتضى الزبيدي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/7030" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	445	0	100	74	56	58	41	40	29	14	14	6	4	7	0	0
a6674	<span class="titleWord">الدرر الكامنة في أعيان المائة الثامنة a6674 C</span> لــ أحمد بن علي بن محمد بن حجر العسقلاني شهاب الدين (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/6674" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	445	0	192	3	0	0	3	3	79	156	8	1	0	0	0	0
j213	<span class="titleWord">طبقات الحنابلة j213 A</span> لــ محمد بن أبي يعلى أبو الحسين (521 هـ)	6th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	442	0	40	28	194	78	82	15	2	0	2	0	0	0	0	1
j213	<span class="titleWord">طبقات الحنابلة j213 B</span> لــ محمد بن أبي يعلى أبو الحسين (521 هـ)	6th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	442	0	6	29	209	86	91	15	3	0	2	0	0	0	0	1
j213	<span class="titleWord">طبقات الحنابلة j213 C</span> لــ محمد بن أبي يعلى أبو الحسين (521 هـ)	6th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	442	0	10	29	208	85	89	15	3	0	2	0	0	0	0	1
a6631	<span class="titleWord">عيون الروضتين في أخبار الدولتين النورية والصلاحية a6631 A</span> لــ أبو القاسم شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي المعروف بأبي شامة  (665 هـ)	7th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6631" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	439	0	250	4	4	2	19	138	21	0	0	0	1	0	0	0
a6631	<span class="titleWord">عيون الروضتين في أخبار الدولتين النورية والصلاحية a6631 B</span> لــ أبو القاسم شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي المعروف بأبي شامة  (665 هـ)	7th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6631" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	439	0	159	6	7	3	29	202	32	0	0	0	1	0	0	0
a6631	<span class="titleWord">عيون الروضتين في أخبار الدولتين النورية والصلاحية a6631 C</span> لــ أبو القاسم شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي المعروف بأبي شامة  (665 هـ)	7th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6631" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	439	0	150	6	6	2	34	204	36	0	0	0	1	0	0	0
j1290	<span class="titleWord">الروضتين في أخبار الدولتين النورية والصلاحية j1290 A</span> لــ شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي (665 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	438	0	249	4	5	2	19	137	21	0	0	0	1	0	0	0
j1290	<span class="titleWord">الروضتين في أخبار الدولتين النورية والصلاحية j1290 B</span> لــ شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي (665 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	438	0	160	4	8	2	25	201	36	0	0	0	1	1	0	0
j1290	<span class="titleWord">الروضتين في أخبار الدولتين النورية والصلاحية j1290 C</span> لــ شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي (665 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	438	0	157	4	7	2	25	205	36	0	0	0	1	1	0	0
a1030	<span class="titleWord">السفر الخامس من كتاب الذيل والتكملة لكتابي الموصول والصلة a1030 A</span> لــ أبو عبد الله محمد بن محمد بن عبد الملك الأنصاري الأوسي المراكشي  (703 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-1030" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	436	0	58	1	4	17	67	193	96	0	0	0	0	0	0	0
j7140	<span class="titleWord">تاج العروس من جواهر القاموس j7140 A</span> لــ محمد مرتضى الحسيني الزبيدي (1205 هـ)	13th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	436	0	107	70	52	56	43	39	28	13	11	6	4	6	0	0
a1030	<span class="titleWord">السفر الخامس من كتاب الذيل والتكملة لكتابي الموصول والصلة a1030 B</span> لــ أبو عبد الله محمد بن محمد بن عبد الملك الأنصاري الأوسي المراكشي  (703 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-1030" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	436	0	9	1	5	20	74	217	110	0	0	0	0	0	0	0
j7140	<span class="titleWord">تاج العروس من جواهر القاموس j7140 B</span> لــ محمد مرتضى الحسيني الزبيدي (1205 هـ)	13th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	436	0	99	72	52	57	46	39	30	13	11	6	4	6	0	0
a1030	<span class="titleWord">السفر الخامس من كتاب الذيل والتكملة لكتابي الموصول والصلة a1030 C</span> لــ أبو عبد الله محمد بن محمد بن عبد الملك الأنصاري الأوسي المراكشي  (703 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-1030" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	436	0	7	1	6	22	73	217	110	0	0	0	0	0	0	0
j7140	<span class="titleWord">تاج العروس من جواهر القاموس j7140 C</span> لــ محمد مرتضى الحسيني الزبيدي (1205 هـ)	13th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	436	0	103	71	52	56	45	39	29	13	11	6	4	6	0	0
j962	<span class="titleWord">عيون الأنباء في طبقات الأطباء j962 A</span> لــ موفق الدين أبي العباس أحمد بن القاسم بن خليفة بن يونس السعدي الخزرجي (668 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	435	0	23	11	50	64	55	95	125	0	0	0	0	1	0	3
j962	<span class="titleWord">عيون الأنباء في طبقات الأطباء j962 B</span> لــ موفق الدين أبي العباس أحمد بن القاسم بن خليفة بن يونس السعدي الخزرجي (668 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	435	0	3	13	50	67	57	100	133	0	0	0	0	1	0	3
j962	<span class="titleWord">عيون الأنباء في طبقات الأطباء j962 C</span> لــ موفق الدين أبي العباس أحمد بن القاسم بن خليفة بن يونس السعدي الخزرجي (668 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	435	0	7	13	50	67	57	98	131	0	0	0	0	1	0	3
i3443	<span class="titleWord">عيون الأنباء في طبقات الأطباء i3443 A</span> لــ ابن أبي أصبيعة (668 هـ)	7th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3443_عيون-الأنباء-في-طبقات-الأطباء-ابن-أبي-أصبيعة" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	429	0	17	10	49	64	55	96	126	0	0	0	0	1	0	3
a21107	<span class="titleWord">تكملة إكمال الإكمال في الإنساب والأسماء والألقاب (ط. عالم الكتب) a21107 A</span> لــ محمد بن علي المحمودي ابن الصابوني (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/21107" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	429	0	9	0	3	3	15	205	192	0	1	0	0	0	1	0
a6641	<span class="titleWord">طبقات صلحاء اليمن/ المعروف بتاريخ البريهي a6641 A</span> لــ عبد الوهاب بن عبد الرحمن البريهي السكسكي اليمني  (904 هـ)	10th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6641" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	429	0	7	1	0	0	0	0	0	33	386	1	0	1	0	0
j884	<span class="titleWord">تكملة إكمال الإكمال j884 A</span> لــ محمد بن علي الصابوني (680 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	429	0	18	0	3	3	15	198	190	0	1	0	0	0	1	0
i3443	<span class="titleWord">عيون الأنباء في طبقات الأطباء i3443 B</span> لــ ابن أبي أصبيعة (668 هـ)	7th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3443_عيون-الأنباء-في-طبقات-الأطباء-ابن-أبي-أصبيعة" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	429	0	1	11	50	66	55	101	132	0	0	0	0	1	0	3
a21107	<span class="titleWord">تكملة إكمال الإكمال في الإنساب والأسماء والألقاب (ط. عالم الكتب) a21107 B</span> لــ محمد بن علي المحمودي ابن الصابوني (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/21107" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	429	0	2	0	3	3	15	209	195	0	1	0	0	0	1	0
a6641	<span class="titleWord">طبقات صلحاء اليمن/ المعروف بتاريخ البريهي a6641 B</span> لــ عبد الوهاب بن عبد الرحمن البريهي السكسكي اليمني  (904 هـ)	10th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6641" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	429	0	0	1	0	0	0	0	0	33	393	1	0	1	0	0
j884	<span class="titleWord">تكملة إكمال الإكمال j884 B</span> لــ محمد بن علي الصابوني (680 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	429	0	4	0	3	3	15	204	198	0	1	0	0	0	1	0
i3443	<span class="titleWord">عيون الأنباء في طبقات الأطباء i3443 C</span> لــ ابن أبي أصبيعة (668 هـ)	7th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3443_عيون-الأنباء-في-طبقات-الأطباء-ابن-أبي-أصبيعة" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	429	0	6	11	50	66	55	101	127	0	0	0	0	1	0	3
a21107	<span class="titleWord">تكملة إكمال الإكمال في الإنساب والأسماء والألقاب (ط. عالم الكتب) a21107 C</span> لــ محمد بن علي المحمودي ابن الصابوني (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/21107" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	429	0	2	0	3	3	15	209	195	0	1	0	0	0	1	0
a6641	<span class="titleWord">طبقات صلحاء اليمن/ المعروف بتاريخ البريهي a6641 C</span> لــ عبد الوهاب بن عبد الرحمن البريهي السكسكي اليمني  (904 هـ)	10th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6641" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	429	0	0	1	0	0	0	0	0	33	393	1	0	1	0	0
